to,i,it,is,for,my,that,with,his,was,by,he,which,at,they,on,are,had,but,have,me,who,not,as,their,her,them,all,from,has,him,this,one,what,so,she,we,you,or,up,these,its,when,be,little,first,no,then,life,out,there,without,were,some,see,other,us,only,more,two,like,will,old,those,our,if,now,do,been,every,again,before,day,into,upon,great,child,just,can,would,man,left,make,look,eyes,come,made,myself,down,should,long,world,time,always,off,take,same,work,while,last
-0.0,0.7009132420091324,0.14840182648401826,0.6415525114155252,0.5182648401826484,0.6894977168949772,0.6141552511415526,0.5342465753424658,0.632420091324201,0.5662100456621004,0.5776255707762558,0.7442922374429224,0.8401826484018264,0.7054794520547946,0.7648401826484018,0.7557077625570776,0.7785388127853882,0.8127853881278538,0.6963470319634704,0.7808219178082192,0.7123287671232876,0.8744292237442922,0.8287671232876712,0.7671232876712328,0.776255707762557,0.726027397260274,0.8378995433789954,0.8447488584474886,0.8721461187214612,0.8378995433789954,0.730593607305936,0.8264840182648402,0.726027397260274,0.8470319634703196,0.8698630136986302,0.8995433789954338,0.9429223744292238,0.8767123287671232,0.9292237442922374,0.8995433789954338,0.8493150684931506,0.908675799086758,0.8904109589041096,0.9429223744292238,0.8082191780821918,0.958904109589041,0.9657534246575342,0.8561643835616438,0.908675799086758,0.91324200913242,0.9817351598173516,0.9315068493150684,0.906392694063927,0.9292237442922374,0.9246575342465754,0.9155251141552512,0.9200913242009132,0.9315068493150684,0.9018264840182648,0.9360730593607306,0.9223744292237442,0.9680365296803652,0.8926940639269406,0.9246575342465754,0.908675799086758,0.9292237442922374,0.9246575342465754,0.954337899543379,0.952054794520548,0.9474885844748858,0.954337899543379,0.9657534246575342,0.958904109589041,0.8926940639269406,0.9360730593607306,0.9360730593607306,0.952054794520548,0.954337899543379,0.9406392694063926,0.9178082191780822,0.952054794520548,0.9748858447488584,0.9497716894977168,0.9315068493150684,0.9315068493150684,0.9817351598173516,0.954337899543379,0.9155251141552512,0.9794520547945206,0.910958904109589,0.9452054794520548,0.954337899543379,0.9383561643835616,0.958904109589041,0.9885844748858448,0.954337899543379,0.908675799086758,0.9337899543378996,0.9680365296803652,0.9474885844748858
-0.0,0.45595854922279794,0.47150259067357514,0.5008635578583766,0.6010362694300518,0.6614853195164075,0.6649395509499136,0.6822107081174439,0.696027633851468,0.7012089810017271,0.7167530224525043,0.7305699481865285,0.7357512953367875,0.772020725388601,0.7754749568221071,0.7789291882556131,0.7789291882556131,0.7823834196891192,0.7858376511226253,0.7892918825561313,0.7962003454231433,0.8100172711571675,0.8238341968911918,0.8324697754749568,0.844559585492228,0.8480138169257341,0.8549222797927462,0.8635578583765112,0.8652849740932642,0.8704663212435233,0.8739205526770294,0.8791018998272885,0.8825561312607945,0.8842832469775475,0.8911917098445595,0.8929188255613126,0.8963730569948186,0.8963730569948186,0.8981001727115717,0.9050086355785838,0.9050086355785838,0.9119170984455959,0.9136442141623489,0.9136442141623489,0.9136442141623489,0.9153713298791019,0.917098445595855,0.918825561312608,0.927461139896373,0.927461139896373,0.927461139896373,0.927461139896373,0.9291882556131261,0.9309153713298791,0.9326424870466321,0.9360967184801382,0.9360967184801382,0.9360967184801382,0.9378238341968912,0.9378238341968912,0.9378238341968912,0.9412780656303973,0.9430051813471503,0.9447322970639033,0.9447322970639033,0.9447322970639033,0.9447322970639033,0.9481865284974094,0.9481865284974094,0.9481865284974094,0.9499136442141624,0.9499136442141624,0.9499136442141624,0.9516407599309153,0.9516407599309153,0.9516407599309153,0.9533678756476683,0.9533678756476683,0.9533678756476683,0.9533678756476683,0.9550949913644214,0.9568221070811744,0.9585492227979274,0.9585492227979274,0.9585492227979274,0.9585492227979274,0.9602763385146805,0.9602763385146805,0.9602763385146805,0.9602763385146805,0.9602763385146805,0.9602763385146805,0.9602763385146805,0.9602763385146805,0.9620034542314335,0.9620034542314335,0.9620034542314335,0.9620034542314335,0.9637305699481865,0.9637305699481865
